,file_name,begin_time,phase_time,phase_score,phase_type,station_id
155,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:34:37.900000Z,0.42961353,P,GAZ 
156,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:34:42.330000Z,0.44321054,S,GAZ 
157,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:35:26.690000Z,0.68703526,S,GAZ 
158,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:37:06.760000Z,0.3778439,P,GAZ 
159,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:37:21.140000Z,0.35046014,S,GAZ 
160,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:38:08.150000Z,0.67687577,S,GAZ 
161,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:39:10.560000Z,0.5298372,S,GAZ 
162,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:40:00.000000Z,0.70048517,S,GAZ 
163,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:40:52.280000Z,0.7569536,P,GAZ 
164,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:40:55.190000Z,0.7516162,S,GAZ 
165,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:42:21.210000Z,0.2794364,S,GAZ 
166,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:42:38.540000Z,0.4221343,P,GAZ 
167,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:42:51.190000Z,0.6507168,S,GAZ 
168,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:43:39.260000Z,0.34276864,S,GAZ 
169,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:43:51.600000Z,0.7421726,S,GAZ 
170,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:44:50.800000Z,0.5387523,S,GAZ 
171,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:45:55.120000Z,0.7145028,S,GAZ 
172,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:47:19.380000Z,0.46832147,S,GAZ 
173,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:47:35.880000Z,0.5103944,P,GAZ 
174,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:47:39.090000Z,0.7732642,S,GAZ 
175,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:48:02.780000Z,0.7739357,S,GAZ 
176,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:48:20.380000Z,0.39779043,P,GAZ 
177,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:48:35.190000Z,0.8120979,S,GAZ 
178,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:49:07.250000Z,0.7502568,S,GAZ 
179,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:50:22.900000Z,0.4649073,S,GAZ 
180,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:50:51.000000Z,0.3052929,S,GAZ 
181,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:51:38.110000Z,0.51273453,S,GAZ 
182,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:52:19.590000Z,0.6533239,S,GAZ 
183,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:52:55.110000Z,0.784063,P,GAZ 
184,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:53:00.360000Z,0.79227847,S,GAZ 
185,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:53:59.600000Z,0.40054548,S,GAZ 
186,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:53:59.650000Z,0.4633593,P,GAZ 
187,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:54:12.690000Z,0.74916095,S,GAZ 
188,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:55:00.650000Z,0.72867393,P,GAZ 
189,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:55:15.120000Z,0.45371366,S,GAZ 
190,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:56:05.920000Z,0.415209,P,GAZ 
191,GAZ _20230206_1200,2023-02-06 12:00:00,2023-02-06T12:56:19.390000Z,0.7473529,S,GAZ 
