,file_name,begin_time,phase_time,phase_score,phase_type,station_id
5326,LMOS_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:39:39.280000Z,0.479,S,LMOS
5327,LMOS_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:40:01.690000Z,0.235,S,LMOS
5328,LMOS_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:40:01.690000Z,0.316,S,LMOS
5329,LMOS_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:44:30.490000Z,0.146,S,LMOS
5330,LMOS_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:54:53.730000Z,0.187,S,LMOS
5331,LMOS_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:54:53.750000Z,0.112,S,LMOS
5332,LMOS_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:54:53.730000Z,0.372,S,LMOS
5333,LMOS_20230206_1600,2023-02-06T16:00:00.000000Z,2023-02-06T16:54:53.750000Z,0.615,S,LMOS
5333,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:00:05.140000Z,0.507,P,LOD 
5334,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:44.000000Z,0.34,P,LOD 
5335,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:32:54.490000Z,0.335,P,LOD 
5336,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:08.590000Z,0.185,P,LOD 
5337,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:08.610000Z,0.809,P,LOD 
5338,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:08.630000Z,0.786,P,LOD 
5339,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:08.610000Z,0.851,P,LOD 
5340,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:08.610000Z,0.842,P,LOD 
5342,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:32:12.290000Z,0.286,S,LOD 
5343,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:32:12.320000Z,0.558,S,LOD 
5344,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:32:12.320000Z,0.488,S,LOD 
5345,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:32:12.320000Z,0.513,S,LOD 
5346,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:33:30.130000Z,0.252,S,LOD 
5347,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:33:30.170000Z,0.425,S,LOD 
5348,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:13.300000Z,0.602,S,LOD 
5349,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:13.300000Z,0.585,S,LOD 
5350,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:13.300000Z,0.6,S,LOD 
5351,LOD _20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:55:13.300000Z,0.575,S,LOD 
5351,MAZI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:06:41.980000Z,0.176,P,MAZI
5352,MAZI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:07:17.930000Z,0.186,P,MAZI
5354,MAZI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:34.560000Z,0.12,S,MAZI
5355,MAZI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:34.490000Z,0.128,S,MAZI
5356,MAZI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:34.520000Z,0.13,S,MAZI
5357,MAZI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:35.630000Z,0.242,S,MAZI
5358,MAZI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:07:17.950000Z,0.117,S,MAZI
5359,MAZI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:07:18.160000Z,0.136,S,MAZI
5360,MAZI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:07:18.090000Z,0.131,S,MAZI
5360,MDUB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:00:05.060000Z,0.405,P,MDUB
5361,MDUB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:53:13.860000Z,0.862,P,MDUB
5362,MDUB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:53:13.860000Z,0.853,P,MDUB
5363,MDUB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:53:13.860000Z,0.838,P,MDUB
5364,MDUB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:53:13.860000Z,0.837,P,MDUB
5365,MDUB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:53:13.860000Z,0.715,P,MDUB
5367,MDUB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:53:19.520000Z,0.653,S,MDUB
5368,MDUB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:53:19.520000Z,0.666,S,MDUB
5369,MDUB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:53:19.520000Z,0.664,S,MDUB
5370,MDUB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:53:19.520000Z,0.664,S,MDUB
5371,MDUB_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:53:19.520000Z,0.599,S,MDUB
5371,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:03.280000Z,0.127,P,MERS
5372,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:03.290000Z,0.757,P,MERS
5373,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:03.270000Z,0.635,P,MERS
5374,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:03.060000Z,0.574,P,MERS
5375,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:04.000000Z,0.913,P,MERS
5376,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:00.790000Z,0.508,P,MERS
5377,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:00.750000Z,0.543,P,MERS
5378,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:00.840000Z,0.263,P,MERS
5379,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:05:52.040000Z,0.158,P,MERS
5380,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:05:52.040000Z,0.258,P,MERS
5381,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:05:52.000000Z,0.832,P,MERS
5382,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:08:52.000000Z,0.245,P,MERS
5383,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:09:32.030000Z,0.177,P,MERS
5384,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:09:32.000000Z,0.235,P,MERS
5385,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:10:54.970000Z,0.258,P,MERS
5386,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:12:16.130000Z,0.17,P,MERS
5387,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:12:16.000000Z,0.78,P,MERS
5388,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:16:04.350000Z,0.187,P,MERS
5389,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:16:04.350000Z,0.204,P,MERS
5390,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:16:04.380000Z,0.34,P,MERS
5391,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:18:20.000000Z,0.137,P,MERS
5392,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:18:30.000000Z,0.284,P,MERS
5393,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:18:53.160000Z,0.116,P,MERS
5394,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:18:53.090000Z,0.163,P,MERS
5395,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:20:45.930000Z,0.249,P,MERS
5396,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:20:53.020000Z,0.323,P,MERS
5397,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:13.180000Z,0.106,P,MERS
5398,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:23:56.000000Z,0.296,P,MERS
5399,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:10.000000Z,0.479,P,MERS
5400,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:16.000000Z,0.284,P,MERS
5401,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:27:53.250000Z,0.104,P,MERS
5402,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:30:19.610000Z,0.262,P,MERS
5403,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:32:24.780000Z,0.269,P,MERS
5404,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:32:24.780000Z,0.262,P,MERS
5405,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:00.170000Z,0.19,P,MERS
5406,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:00.170000Z,0.204,P,MERS
5407,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:00.010000Z,0.237,P,MERS
5408,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:49.150000Z,0.253,P,MERS
5409,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:49.150000Z,0.233,P,MERS
5410,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:46.000000Z,0.377,P,MERS
5411,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:52.010000Z,0.433,P,MERS
5412,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:41:34.890000Z,0.189,P,MERS
5413,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:41:34.890000Z,0.407,P,MERS
5414,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:41:34.900000Z,0.51,P,MERS
5415,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:41:34.900000Z,0.576,P,MERS
5416,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:42:33.580000Z,0.111,P,MERS
5418,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:24.570000Z,0.369,S,MERS
5419,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:24.570000Z,0.457,S,MERS
5420,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:24.530000Z,0.33,S,MERS
5421,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:03:32.830000Z,0.157,S,MERS
5422,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:24.800000Z,0.301,S,MERS
5423,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:24.800000Z,0.421,S,MERS
5424,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:06:18.110000Z,0.358,S,MERS
5425,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:06:18.100000Z,0.584,S,MERS
5426,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:09:53.120000Z,0.198,S,MERS
5427,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:09:53.160000Z,0.407,S,MERS
5428,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:09:53.150000Z,0.56,S,MERS
5429,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:09:53.110000Z,0.393,S,MERS
5430,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:11:22.030000Z,0.117,S,MERS
5431,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:11:21.920000Z,0.154,S,MERS
5432,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:12:19.300000Z,0.404,S,MERS
5433,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:12:19.290000Z,0.411,S,MERS
5434,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:12:19.280000Z,0.127,S,MERS
5435,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:12:52.950000Z,0.137,S,MERS
5436,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:15:25.870000Z,0.245,S,MERS
5437,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:16:20.670000Z,0.361,S,MERS
5438,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:16:20.700000Z,0.389,S,MERS
5439,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:16:20.670000Z,0.442,S,MERS
5440,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:18:36.130000Z,0.157,S,MERS
5441,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:18:53.690000Z,0.251,S,MERS
5442,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:19:15.550000Z,0.685,S,MERS
5443,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:19:15.520000Z,0.449,S,MERS
5444,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:19:15.520000Z,0.527,S,MERS
5445,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:19:15.510000Z,0.363,S,MERS
5446,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:19:15.480000Z,0.151,S,MERS
5447,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:20:53.690000Z,0.164,S,MERS
5448,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:20:53.750000Z,0.543,S,MERS
5449,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:20.800000Z,0.48,S,MERS
5450,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:20.800000Z,0.413,S,MERS
5451,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:20.800000Z,0.458,S,MERS
5452,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:20.830000Z,0.295,S,MERS
5453,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:20.800000Z,0.125,S,MERS
5454,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:34.530000Z,0.277,S,MERS
5455,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:34.550000Z,0.454,S,MERS
5456,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:34.550000Z,0.531,S,MERS
5457,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:34.520000Z,0.461,S,MERS
5458,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:24:34.530000Z,0.301,S,MERS
5459,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:27:25.790000Z,0.116,S,MERS
5460,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:27:25.730000Z,0.252,S,MERS
5461,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:27:25.730000Z,0.152,S,MERS
5462,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:28:13.100000Z,0.112,S,MERS
5463,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:28:13.100000Z,0.165,S,MERS
5464,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:32:42.720000Z,0.185,S,MERS
5465,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:32:43.450000Z,0.202,S,MERS
5466,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:32:43.470000Z,0.295,S,MERS
5467,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:32:43.470000Z,0.121,S,MERS
5468,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:33:20.490000Z,0.109,S,MERS
5469,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:35:20.790000Z,0.379,S,MERS
5470,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:35:20.790000Z,0.492,S,MERS
5471,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:19.460000Z,0.39,S,MERS
5472,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:19.460000Z,0.333,S,MERS
5473,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:19.460000Z,0.447,S,MERS
5474,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:36:52.890000Z,0.264,S,MERS
5475,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:17.120000Z,0.329,S,MERS
5476,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:17.070000Z,0.475,S,MERS
5477,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:17.060000Z,0.322,S,MERS
5478,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:17.070000Z,0.182,S,MERS
5479,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:39:35.100000Z,0.393,S,MERS
5480,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:39:35.120000Z,0.475,S,MERS
5481,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:40:09.730000Z,0.156,S,MERS
5482,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:40:09.730000Z,0.243,S,MERS
5483,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:40:09.730000Z,0.27,S,MERS
5484,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:41:34.890000Z,0.161,S,MERS
5485,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:41:42.760000Z,0.514,S,MERS
5486,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:41:42.750000Z,0.675,S,MERS
5487,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:41:42.750000Z,0.646,S,MERS
5488,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:41:42.740000Z,0.643,S,MERS
5489,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:41:42.850000Z,0.128,S,MERS
5490,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:43:00.550000Z,0.387,S,MERS
5491,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:43:00.550000Z,0.464,S,MERS
5492,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:43:00.530000Z,0.125,S,MERS
5493,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:43:27.100000Z,0.119,S,MERS
5494,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:46:16.960000Z,0.139,S,MERS
5495,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:46:16.960000Z,0.149,S,MERS
5496,MERS_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:46:17.070000Z,0.155,S,MERS
5496,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:19.460000Z,0.442,P,MLAZ
5497,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:19.390000Z,0.658,P,MLAZ
5498,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:19.390000Z,0.636,P,MLAZ
5499,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:19.370000Z,0.333,P,MLAZ
5500,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:19.000000Z,0.93,P,MLAZ
5501,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:22:11.880000Z,0.322,P,MLAZ
5502,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:22:12.000000Z,0.596,P,MLAZ
5503,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:37:44.010000Z,0.482,P,MLAZ
5504,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:19.050000Z,0.17,P,MLAZ
5505,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:49:28.010000Z,0.489,P,MLAZ
5507,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:26.560000Z,0.409,S,MLAZ
5508,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:26.520000Z,0.392,S,MLAZ
5509,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:21:26.510000Z,0.364,S,MLAZ
5510,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:22:18.890000Z,0.164,S,MLAZ
5511,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:22:18.400000Z,0.138,S,MLAZ
5512,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:27:49.930000Z,0.309,S,MLAZ
5513,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:27:49.950000Z,0.414,S,MLAZ
5514,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:27:50.020000Z,0.169,S,MLAZ
5515,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:30:19.290000Z,0.104,S,MLAZ
5516,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:30:19.290000Z,0.166,S,MLAZ
5517,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:30:19.300000Z,0.292,S,MLAZ
5518,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:30:19.300000Z,0.361,S,MLAZ
5519,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:44:57.330000Z,0.105,S,MLAZ
5520,MLAZ_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:50:02.090000Z,0.116,S,MLAZ
5520,MRMT_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:27:12.360000Z,0.19,P,MRMT
5521,MRMT_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:31:53.000000Z,0.124,P,MRMT
5523,MRMT_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:27:16.280000Z,0.106,S,MRMT
5524,MRMT_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:27:16.290000Z,0.313,S,MRMT
5525,MRMT_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:27:16.290000Z,0.389,S,MRMT
5526,MRMT_20230206_1400,2023-02-06T14:00:00.000000Z,2023-02-06T14:27:16.310000Z,0.47,S,MRMT
5526,MRMT_20230206_1800,2023-02-06T18:00:00.000000Z,2023-02-06T18:01:42.000000Z,0.313,P,MRMT
5528,MRMT_20230206_1800,2023-02-06T18:00:00.000000Z,2023-02-06T18:44:01.270000Z,0.235,S,MRMT
5529,MRMT_20230206_1800,2023-02-06T18:00:00.000000Z,2023-02-06T18:44:01.270000Z,0.392,S,MRMT
5530,MRMT_20230206_1800,2023-02-06T18:00:00.000000Z,2023-02-06T18:44:01.270000Z,0.515,S,MRMT
5531,MRMT_20230206_1800,2023-02-06T18:00:00.000000Z,2023-02-06T18:44:01.270000Z,0.591,S,MRMT
5532,MRMT_20230206_1800,2023-02-06T18:00:00.000000Z,2023-02-06T18:47:53.510000Z,0.166,S,MRMT
5533,MRMT_20230206_1800,2023-02-06T18:00:00.000000Z,2023-02-06T18:47:53.510000Z,0.182,S,MRMT
5534,MRMT_20230206_1800,2023-02-06T18:00:00.000000Z,2023-02-06T18:47:53.510000Z,0.222,S,MRMT
5535,MRMT_20230206_1800,2023-02-06T18:00:00.000000Z,2023-02-06T18:47:53.500000Z,0.12,S,MRMT
5535,RSDY_20230206_0906,2023-02-06T09:06:01.000000Z,2023-02-06T09:06:17.000000Z,0.463,P,RSDY
5537,RSDY_20230206_0906,2023-02-06T09:06:01.000000Z,2023-02-06T09:06:47.130000Z,0.106,S,RSDY
5537,RUZG_20230206_1306,2023-02-06T13:06:12.000000Z,2023-02-06T13:13:21.180000Z,0.124,P,RUZG
5538,RUZG_20230206_1306,2023-02-06T13:06:12.000000Z,2023-02-06T13:18:32.970000Z,0.36,P,RUZG
5539,RUZG_20230206_1306,2023-02-06T13:06:12.000000Z,2023-02-06T13:18:55.610000Z,0.24,P,RUZG
5540,RUZG_20230206_1306,2023-02-06T13:06:12.000000Z,2023-02-06T13:18:56.010000Z,0.489,P,RUZG
5542,RUZG_20230206_1306,2023-02-06T13:06:12.000000Z,2023-02-06T13:19:06.830000Z,0.211,S,RUZG
5542,SARI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:01:04.010000Z,0.688,P,SARI
5543,SARI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:07.210000Z,0.533,P,SARI
5544,SARI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:07.240000Z,0.531,P,SARI
5545,SARI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:07.130000Z,0.419,P,SARI
5546,SARI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:07.000000Z,0.882,P,SARI
5547,SARI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:02:16.010000Z,0.116,P,SARI
5548,SARI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:03:54.190000Z,0.179,P,SARI
5549,SARI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:03:54.130000Z,0.207,P,SARI
5550,SARI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:03:54.000000Z,0.56,P,SARI
5551,SARI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:54.690000Z,0.288,P,SARI
5552,SARI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:54.780000Z,0.369,P,SARI
5553,SARI_20230206_0900,2023-02-06T09:00:00.000000Z,2023-02-06T09:04:54.800000Z,0.612,P,SARI
