station,EQTransformer_pick_time,EQCCT_pick_time,EQTransformer_pick_score,EQCCT_score
GULA,13:30:04.450,13:30:04.270,0.34,0.185
GULA,13:30:04.450,13:30:04.290,0.34,0.286
GULA,13:30:04.450,13:30:04.310,0.34,0.597
GULA,13:32:56.470,13:32:56.440,0.41,0.246
GULA,13:35:55.130,13:35:55.070,0.36,0.125
GULA,13:35:55.130,13:35:55.070,0.36,0.228
GULA,13:35:55.130,13:35:55.090,0.36,0.125
GULA,13:37:24.670,13:37:24.530,0.26,0.217
GULA,13:37:24.670,13:37:24.570,0.26,0.391
GULA,13:40:14.090,13:40:13.420,0.11,0.264
GULA,13:40:14.090,13:40:14.090,0.11,0.324
GULA,13:45:38.740,13:45:38.930,0.18,0.138
GULA,13:46:40.800,13:46:40.000,0.17,0.106
GULA,13:46:40.910,13:46:40.000,0.14,0.106
GULA,13:53:40.460,13:53:40.270,0.41,0.188
GULA,13:53:40.460,13:53:40.350,0.41,0.399
GULA,13:54:34.630,13:54:34.560,0.2,0.283
GULA,13:57:58.210,13:57:58.130,0.41,0.157
GULA,13:58:46.100,13:58:46.100,0.41,0.386
GULA,13:58:46.100,13:58:46.100,0.41,0.493
GULA,14:03:12.460,14:03:12.490,0.4,0.376
GULA,14:03:12.460,14:03:12.500,0.4,0.513
GULA,14:05:47.940,14:05:47.920,0.37,0.516
GULA,14:07:05.080,14:07:04.530,0.17,0.103
GULA,14:07:29.790,14:07:29.820,0.33,0.142
GULA,14:07:29.790,14:07:29.820,0.33,0.117
GULA,14:09:40.260,14:09:40.190,0.32,0.43
GULA,14:09:40.260,14:09:40.190,0.32,0.501
GULA,14:10:59.740,14:10:59.640,0.41,0.219
GULA,14:10:59.740,14:10:59.690,0.41,0.558
GULA,14:14:14.500,14:14:14.430,0.31,0.22
GULA,14:16:05.580,14:16:06.300,0.32,0.474
GULA,14:16:06.260,14:16:06.300,0.27,0.474
GULA,14:17:56.500,14:17:56.360,0.23,0.456
GULA,14:21:50.710,14:21:50.830,0.42,0.374
GULA,14:21:50.710,14:21:50.870,0.42,0.106
GULA,14:23:45.990,14:23:45.870,0.24,0.254
GULA,14:23:45.990,14:23:45.900,0.24,0.198
GULA,14:23:46.270,14:23:45.870,0.2,0.254
GULA,14:23:46.270,14:23:45.900,0.2,0.198
GULA,14:25:36.350,14:25:36.350,0.4,0.362
GULA,14:25:36.350,14:25:36.360,0.4,0.338
GULA,14:26:11.200,14:26:11.030,0.22,0.2
GULA,14:26:11.200,14:26:11.120,0.22,0.597
GULA,14:27:39.820,14:27:39.690,0.52,0.274
GULA,14:27:39.820,14:27:39.870,0.52,0.195
GULA,14:28:24.200,14:28:24.020,0.19,0.508
GULA,14:30:56.000,14:30:55.870,0.41,0.383
GULA,14:30:56.000,14:30:55.880,0.41,0.459
GULA,14:30:56.000,14:30:55.890,0.41,0.62
GULA,14:33:10.820,14:33:10.890,0.33,0.222
GULA,14:33:10.820,14:33:10.890,0.33,0.144
GULA,14:35:35.780,14:35:35.920,0.36,0.302
GULA,14:38:32.710,14:38:32.800,0.25,0.454
GULA,14:38:32.710,14:38:32.830,0.25,0.314
GULA,14:46:00.030,14:45:59.900,0.2,0.18
GULA,14:46:00.030,14:45:59.950,0.2,0.325
GULA,14:50:11.300,14:50:11.270,0.22,0.328
GULA,14:50:11.300,14:50:11.290,0.22,0.285
GULA,14:50:11.300,14:50:11.290,0.22,0.376
GULA,14:50:11.300,14:50:11.290,0.22,0.241
GULA,14:52:42.480,14:52:42.390,0.41,0.546
GULA,14:52:42.480,14:52:42.400,0.41,0.648
GULA,14:52:42.480,14:52:42.400,0.41,0.699
GULA,14:54:32.030,14:54:32.000,0.17,0.111
GULA,14:54:32.030,14:54:32.030,0.17,0.194
GULA,14:55:00.210,14:55:00.300,0.1,0.148
GULA,14:58:37.610,14:58:37.530,0.14,0.151
GULA,16:01:44.070,16:01:44.100,0.36,0.396
GULA,16:01:44.070,16:01:44.120,0.36,0.361
GULA,16:01:44.110,16:01:44.100,0.46,0.396
GULA,16:01:44.110,16:01:44.120,0.46,0.361
GULA,16:03:01.130,16:03:01.060,0.18,0.348
GULA,16:03:01.130,16:03:01.560,0.18,0.404
GULA,16:05:50.610,16:05:50.600,0.56,0.605
GULA,16:05:50.610,16:05:50.600,0.56,0.584
GULA,16:05:50.610,16:05:50.610,0.56,0.519
GULA,16:06:35.190,16:06:35.290,0.33,0.267
GULA,16:06:35.190,16:06:35.290,0.33,0.112
GULA,16:07:10.410,16:07:10.390,0.49,0.58
GULA,16:07:10.410,16:07:10.400,0.49,0.542
GULA,16:07:10.410,16:07:10.410,0.49,0.676
GULA,16:07:10.410,16:07:10.440,0.49,0.7
GULA,16:11:28.630,16:11:29.510,0.11,0.16
GULA,16:12:00.060,16:11:59.970,0.11,0.487
GULA,16:12:00.060,16:12:00.000,0.11,0.254
GULA,16:13:41.330,16:13:41.330,0.59,0.574
GULA,16:18:35.630,16:18:35.600,0.6,0.455
GULA,16:18:35.630,16:18:35.630,0.6,0.36
GULA,16:22:44.390,16:22:44.430,0.42,0.441
GULA,16:22:44.390,16:22:44.430,0.42,0.264
GULA,16:22:44.390,16:22:44.450,0.42,0.483
GULA,16:22:44.390,16:22:44.450,0.42,0.422
GULA,16:25:34.650,16:25:34.990,0.34,0.146
GULA,16:27:36.720,16:27:36.450,0.19,0.468
GULA,16:27:36.720,16:27:36.470,0.19,0.544
GULA,16:28:14.990,16:28:14.890,0.32,0.267
GULA,16:28:14.990,16:28:14.920,0.32,0.366
GULA,16:32:54.220,16:32:54.400,0.36,0.29
GULA,16:34:26.090,16:34:25.870,0.4,0.114
GULA,16:36:27.220,16:36:27.120,0.16,0.259
GULA,16:36:27.220,16:36:27.150,0.16,0.175
GULA,16:36:27.220,16:36:27.290,0.16,0.142
GULA,16:40:49.680,16:40:49.670,0.53,0.552
GULA,16:40:49.680,16:40:49.680,0.53,0.529
GULA,16:42:30.050,16:42:30.270,0.28,0.309
GULA,16:42:30.050,16:42:30.270,0.28,0.328
GULA,16:44:26.150,16:44:26.170,0.23,0.111
GULA,16:44:26.150,16:44:26.170,0.23,0.533
GULA,16:44:26.150,16:44:26.170,0.23,0.515
GULA,16:46:36.730,16:46:36.800,0.45,0.236
GULA,16:46:36.750,16:46:36.800,0.28,0.236
GULA,16:50:49.840,16:50:49.690,0.4,0.318
GULA,16:50:49.840,16:50:49.700,0.4,0.579
GULA,16:50:49.970,16:50:49.690,0.34,0.318
GULA,16:50:49.970,16:50:49.700,0.34,0.579
GULA,16:52:46.290,16:52:46.290,0.54,0.255
GULA,16:52:46.290,16:52:46.310,0.54,0.336
GULT,09:13:54.640,09:13:54.610,0.78,0.792
GULT,09:13:54.640,09:13:54.610,0.78,0.763
GULT,09:13:54.640,09:13:54.610,0.78,0.548
GULT,09:13:54.640,09:13:54.620,0.78,0.797
GULT,09:13:54.640,09:13:54.640,0.78,0.81
GULT,09:24:23.000,09:24:23.120,0.34,0.296
GULT,09:24:23.000,09:24:23.120,0.34,0.304
GULT,09:24:23.000,09:24:23.200,0.34,0.31
GULT,09:24:23.000,09:24:23.220,0.34,0.289
GULT,09:35:09.140,09:35:09.230,0.55,0.286
GULT,09:35:09.140,09:35:09.250,0.55,0.156
GULT,09:43:56.550,09:43:56.530,0.68,0.505
GULT,09:43:56.550,09:43:56.530,0.68,0.466
GULT,09:43:56.550,09:43:56.530,0.68,0.475
GULT,09:43:56.550,09:43:56.530,0.68,0.145
GULT,09:51:37.150,09:51:37.230,0.25,0.148
GULT,09:53:25.180,09:53:25.060,0.33,0.308
GULT,09:53:25.180,09:53:25.070,0.33,0.303
GULT,09:53:25.180,09:53:25.070,0.33,0.288
GULT,09:53:25.180,09:53:25.070,0.33,0.346
GURO,08:03:57.240,08:03:57.290,0.12,0.179
HDMB,08:00:43.020,08:00:42.930,0.35,0.149
HDMB,08:00:43.020,08:00:42.950,0.35,0.382
HDMB,08:01:36.270,08:01:36.160,0.22,0.192
HDMB,08:01:36.270,08:01:36.190,0.22,0.211
HDMB,08:02:12.230,08:02:12.190,0.52,0.311
HDMB,08:02:12.230,08:02:12.230,0.52,0.626
HDMB,08:03:20.290,08:03:20.270,0.31,0.332
HDMB,08:03:20.290,08:03:20.290,0.31,0.672
HDMB,08:06:05.790,08:06:05.390,0.41,0.397
HDMB,08:06:05.790,08:06:05.390,0.41,0.332
HDMB,08:13:41.710,08:13:41.790,0.34,0.338
HDMB,08:28:04.240,08:28:04.370,0.43,0.672
HDMB,08:28:04.240,08:28:04.370,0.43,0.729
HDMB,08:28:04.240,08:28:04.400,0.43,0.118
HDMB,08:37:28.660,08:37:28.500,0.3,0.326
HDMB,08:46:33.860,08:46:34.370,0.22,0.1
HDMB,08:48:26.290,08:48:26.230,0.47,0.451
HDMB,08:48:26.290,08:48:26.230,0.47,0.337
HDMB,08:48:26.290,08:48:26.260,0.47,0.502
HDMB,08:48:26.290,08:48:26.260,0.47,0.561
HDMB,08:53:40.820,08:53:41.120,0.16,0.45
HDMB,09:05:27.370,09:05:27.330,0.41,0.334
HDMB,09:05:27.370,09:05:27.370,0.41,0.461
HDMB,09:05:27.370,09:05:27.370,0.41,0.335
HDMB,09:05:27.370,09:05:27.390,0.41,0.416
HDMB,09:05:27.370,09:05:27.390,0.41,0.318
HDMB,09:05:27.390,09:05:27.330,0.39,0.334
HDMB,09:05:27.390,09:05:27.370,0.39,0.461
HDMB,09:05:27.390,09:05:27.370,0.39,0.335
HDMB,09:05:27.390,09:05:27.390,0.39,0.416
HDMB,09:05:27.390,09:05:27.390,0.39,0.318
HDMB,09:06:58.750,09:06:58.670,0.36,0.369
HDMB,09:06:58.750,09:06:58.690,0.36,0.365
HDMB,09:06:58.750,09:06:58.710,0.36,0.159
HDMB,09:06:58.750,09:06:58.720,0.36,0.3
HDMB,09:10:33.130,09:10:32.330,0.41,0.287
HDMB,09:10:33.130,09:10:32.350,0.41,0.278
HDMB,09:13:15.620,09:13:15.700,0.16,0.392
HDMB,09:13:15.620,09:13:15.700,0.16,0.565
HDMB,09:13:15.800,09:13:15.700,0.15,0.392
HDMB,09:13:15.800,09:13:15.700,0.15,0.565
HDMB,09:19:56.770,09:19:56.590,0.29,0.517
HDMB,09:19:56.770,09:19:56.610,0.29,0.318
HDMB,09:19:56.770,09:19:56.610,0.29,0.418
HDMB,09:19:56.770,09:19:56.610,0.29,0.272
HDMB,09:19:56.770,09:19:56.660,0.29,0.666
HDMB,09:21:24.020,09:21:24.300,0.32,0.138
HDMB,09:21:24.020,09:21:24.350,0.32,0.168
HDMB,09:22:02.900,09:22:02.850,0.29,0.721
HDMB,09:30:08.030,09:30:08.060,0.52,0.11
HDMB,09:30:08.030,09:30:08.070,0.52,0.262
HDMB,09:36:58.800,09:36:58.810,0.41,0.642
HDMB,09:55:44.330,09:55:44.270,0.28,0.106
HDMB,09:58:19.610,09:58:19.600,0.14,0.187
HDMB,09:58:19.610,09:58:19.600,0.14,0.408
HDMB,09:58:19.610,09:58:19.630,0.14,0.278
HDMB,09:58:19.610,09:58:19.630,0.14,0.275
HDMB,11:05:42.470,11:05:42.670,0.11,0.104
HDMB,11:05:42.470,11:05:42.670,0.11,0.256
HDMB,11:12:55.530,11:12:55.830,0.14,0.191
HDMB,11:18:22.430,11:18:22.370,0.37,0.572
HDMB,11:32:06.440,11:32:06.290,0.16,0.172
HDMB,11:32:06.440,11:32:06.310,0.16,0.27
HDMB,11:32:06.440,11:32:06.390,0.16,0.336
HDMB,11:36:40.300,11:36:40.770,0.11,0.156
HDMB,11:36:40.460,11:36:40.770,0.16,0.156
HDMB,11:40:43.800,11:40:43.870,0.35,0.256
HDMB,11:40:43.800,11:40:43.870,0.35,0.334
HDMB,11:40:43.800,11:40:43.890,0.35,0.147
HDMB,11:54:59.190,11:54:59.230,0.16,0.196
HDMB,11:54:59.190,11:54:59.270,0.16,0.272
HDMB,14:03:22.500,14:03:22.490,0.22,0.153
HDMB,14:11:45.790,14:11:45.770,0.29,0.497
HDMB,14:15:54.430,14:15:54.530,0.17,0.198
HDMB,14:15:54.430,14:15:54.530,0.17,0.157
HDMB,14:18:27.850,14:18:28.090,0.24,0.394
HDMB,14:18:27.850,14:18:28.100,0.24,0.693
HDMB,14:26:36.580,14:26:36.530,0.21,0.491
HDMB,14:39:30.910,14:39:30.870,0.17,0.101
HDMB,14:47:17.480,14:47:17.360,0.39,0.214
HDMB,14:47:17.480,14:47:17.370,0.39,0.62
HDMB,14:47:17.480,14:47:17.370,0.39,0.402
HDMB,14:52:39.490,14:52:39.600,0.24,0.244
HDMB,14:52:39.490,14:52:39.690,0.24,0.259
HDMB,14:54:44.890,14:54:44.890,0.41,0.116
HDMB,14:54:44.890,14:54:44.930,0.41,0.208
HDMB,16:16:48.440,16:16:48.490,0.41,0.129
HDMB,16:16:48.440,16:16:48.530,0.41,0.295
HDMB,16:27:41.330,16:27:41.290,0.44,0.126
HDMB,16:27:41.330,16:27:41.330,0.44,0.316
HDMB,16:28:19.620,16:28:19.560,0.47,0.633
HDMB,16:31:56.740,16:31:56.660,0.38,0.295
HDMB,16:31:56.740,16:31:56.800,0.38,0.309
HDMB,16:31:56.740,16:31:56.830,0.38,0.239
HDMB,16:31:57.110,16:31:56.660,0.23,0.295
HDMB,16:31:57.110,16:31:56.800,0.23,0.309
HDMB,16:31:57.110,16:31:56.830,0.23,0.239
HDMB,16:33:44.780,16:33:44.700,0.33,0.719
HDMB,16:33:44.780,16:33:44.710,0.33,0.615
HDMB,16:40:07.140,16:40:07.150,0.38,0.136
HDMB,16:53:23.100,16:53:23.070,0.56,0.319
HDMB,16:53:23.100,16:53:23.090,0.56,0.458
HDMB,16:53:23.100,16:53:23.090,0.56,0.391
HDMB,16:53:23.100,16:53:23.090,0.56,0.282
HDMB,16:54:51.800,16:54:51.630,0.19,0.185
HDMB,16:54:51.800,16:54:51.900,0.19,0.222
HDMB,16:54:51.800,16:54:51.900,0.19,0.218
HDMB,16:54:51.800,16:54:51.950,0.19,0.184
IKL ,09:02:40.930,09:02:40.750,0.28,0.287
IKL ,09:02:40.930,09:02:40.750,0.28,0.315
IKL ,09:02:40.930,09:02:40.800,0.28,0.145
IKL ,09:02:41.030,09:02:40.750,0.27,0.287
IKL ,09:02:41.030,09:02:40.750,0.27,0.315
IKL ,09:02:41.030,09:02:40.800,0.27,0.145
IKL ,09:04:57.470,09:04:57.470,0.22,0.302
IKL ,09:04:57.470,09:04:57.510,0.22,0.246
IKL ,09:12:46.910,09:12:46.190,0.18,0.129
IKL ,09:12:46.910,09:12:46.190,0.18,0.315
IKL ,09:19:29.220,09:19:28.370,0.35,0.33
IKL ,09:19:29.220,09:19:28.370,0.35,0.381
IKL ,09:19:29.220,09:19:28.390,0.35,0.367
IKL ,09:19:29.220,09:19:28.400,0.35,0.274
IKL ,09:19:29.220,09:19:29.220,0.35,0.227
IKL ,09:21:38.470,09:21:38.350,0.23,0.427
IKL ,09:21:38.470,09:21:38.400,0.23,0.226
IKL ,09:21:38.470,09:21:38.350,0.15,0.427
IKL ,09:21:38.470,09:21:38.400,0.15,0.226
IKL ,09:24:52.260,09:24:52.090,0.24,0.14
IKL ,09:24:52.260,09:24:52.120,0.24,0.194
IKL ,09:24:52.260,09:24:52.770,0.24,0.32
IKL ,09:32:52.860,09:32:52.800,0.23,0.179
IKL ,09:37:34.140,09:37:34.090,0.49,0.122
IKL ,09:37:34.140,09:37:34.090,0.49,0.19
IKL ,09:37:34.140,09:37:34.090,0.49,0.217
IKL ,09:37:34.140,09:37:34.100,0.49,0.64
IKL ,09:37:34.140,09:37:34.100,0.49,0.545
IKL ,09:48:43.120,09:48:43.090,0.2,0.114
KAMT,09:20:17.550,09:20:17.910,0.44,0.727
KAMT,09:20:17.550,09:20:17.910,0.44,0.27
KAMT,09:20:17.550,09:20:17.920,0.44,0.809
KAMT,09:20:17.550,09:20:17.920,0.44,0.753
KAMT,09:20:17.550,09:20:17.920,0.44,0.788
KAMT,09:20:17.870,09:20:17.910,0.72,0.727
KAMT,09:20:17.870,09:20:17.910,0.72,0.27
KAMT,09:20:17.870,09:20:17.920,0.72,0.809
KAMT,09:20:17.870,09:20:17.920,0.72,0.753
KAMT,09:20:17.870,09:20:17.920,0.72,0.788
KAMT,09:24:47.690,09:24:48.070,0.26,0.331
KAMT,09:33:00.970,09:33:01.320,0.24,0.198
KAMT,09:33:00.970,09:33:01.320,0.24,0.243
KAMT,09:33:00.970,09:33:01.320,0.24,0.276
KAMT,09:33:00.970,09:33:01.330,0.24,0.174
KAMT,09:37:18.970,09:37:19.070,0.25,0.39
KAMT,09:37:18.970,09:37:19.090,0.25,0.199
KAMT,09:44:55.520,09:44:55.500,0.38,0.134
KAMT,09:47:56.980,09:47:57.000,0.84,0.874
KAMT,09:47:56.980,09:47:57.000,0.84,0.861
KAMT,09:47:56.980,09:47:57.000,0.84,0.87
KAMT,09:47:56.980,09:47:57.000,0.84,0.743
KAMT,09:47:56.980,09:47:57.000,0.84,0.85
KAMT,09:55:28.560,09:55:28.670,0.26,0.376
KAMT,09:55:28.560,09:55:28.670,0.26,0.534
KAMT,09:55:28.560,09:55:28.690,0.26,0.213
KAMT,11:09:42.530,11:09:42.420,0.19,0.234
KAMT,11:12:33.420,11:12:33.530,0.22,0.161
KAMT,11:17:29.140,11:17:29.200,0.29,0.311
KAMT,11:17:29.140,11:17:29.200,0.29,0.235
KAMT,11:31:50.050,11:31:50.430,0.12,0.191
KAMT,11:31:50.050,11:31:50.430,0.12,0.124
KAMT,11:31:50.050,11:31:50.430,0.12,0.216
KAMT,11:36:20.990,11:36:20.750,0.19,0.138
KAMT,11:40:37.170,11:40:37.150,0.24,0.17
KAMT,11:41:03.580,11:41:02.830,0.11,0.475
KAMT,11:41:03.580,11:41:02.830,0.11,0.347
KAMT,11:51:28.670,11:51:28.590,0.36,0.308
KAMT,11:51:28.670,11:51:28.600,0.36,0.699
KAMT,11:51:28.670,11:51:28.600,0.36,0.685
KAMT,11:51:28.670,11:51:28.590,0.41,0.308
KAMT,11:51:28.670,11:51:28.600,0.41,0.699
KAMT,11:51:28.670,11:51:28.600,0.41,0.685
KAMT,11:56:46.680,11:56:46.610,0.17,0.406
KAMT,11:56:46.680,11:56:46.630,0.17,0.665
KAMT,11:57:23.150,11:57:23.200,0.22,0.864
KARO,03:00:36.750,03:00:36.750,0.55,0.769
KARO,03:00:36.750,03:00:36.750,0.55,0.65
KARO,03:00:36.750,03:00:36.750,0.55,0.611
KARO,03:01:49.090,03:01:49.050,0.34,0.53
KARO,03:01:49.090,03:01:49.050,0.34,0.566
KARO,03:01:49.090,03:01:49.050,0.34,0.591
KARO,03:01:49.090,03:01:49.070,0.34,0.355
KARO,03:08:58.770,03:08:58.710,0.8,0.538
KARO,03:08:58.770,03:08:58.720,0.8,0.824
KARO,03:08:58.770,03:08:58.720,0.8,0.817
KARO,03:08:58.770,03:08:58.720,0.8,0.813
KARO,03:09:44.960,03:09:44.920,0.78,0.759
KARO,03:09:44.960,03:09:44.920,0.78,0.749
KARO,03:09:44.960,03:09:44.920,0.78,0.746
KARO,03:09:44.960,03:09:44.920,0.78,0.74
KARO,03:09:44.960,03:09:44.920,0.78,0.721
KARO,03:10:58.280,03:10:58.170,0.62,0.636
KARO,03:10:58.280,03:10:58.190,0.62,0.499
KARO,03:10:58.280,03:10:58.200,0.62,0.546
KARO,03:10:58.280,03:10:58.200,0.62,0.605
KARO,03:10:58.280,03:10:58.200,0.62,0.573
KARO,03:11:29.640,03:11:29.600,0.79,0.796
KARO,03:11:29.640,03:11:29.630,0.79,0.464
KARO,03:12:41.920,03:12:41.890,0.76,0.824
KARO,03:12:41.920,03:12:41.890,0.76,0.787
KARO,03:12:41.920,03:12:41.890,0.76,0.769
KARO,03:12:41.920,03:12:41.890,0.76,0.786
KARO,03:12:41.920,03:12:41.890,0.76,0.773
KARO,03:14:01.150,03:14:01.070,0.24,0.132
KARO,03:14:01.150,03:14:01.150,0.24,0.192
KARO,03:14:01.150,03:14:01.150,0.24,0.213
KARO,03:14:01.150,03:14:01.150,0.24,0.232
KARO,03:15:45.490,03:15:45.470,0.81,0.587
KARO,03:15:45.490,03:15:45.470,0.81,0.73
KARO,03:15:45.490,03:15:45.470,0.81,0.715
KARO,03:17:41.710,03:17:41.720,0.78,0.749
KARO,03:17:41.710,03:17:41.720,0.78,0.768
KARO,03:17:41.710,03:17:41.720,0.78,0.759
KARO,03:17:41.710,03:17:41.720,0.78,0.691
KARO,03:17:41.710,03:17:41.720,0.78,0.776
KARO,03:18:48.750,03:18:48.760,0.78,0.803
KARO,03:18:48.750,03:18:48.760,0.78,0.792
